OrderID,OrderDate,Product,Price,ExpirationDate,LeadTime,StockOnHand,Count,CapitalRecord,WeeklySales,OrderToReceiveTime,HoldingCost,Seasonality,PromotionActive,DaysUntilExpiration,DailySales,InventoryTurnoverRatio,StockCoverDays,TotalInventoryCost,OptimalOrderTime,OptimalOrderDate,Month,DayOfWeek,IsWeekend,DaysUntilOptimalOrder
14467,2062-08-10,Eggs,5.182606121,9/9/2062,6.030264303492836,1150.3682679249944,46,380774.3882,460.15590628385684,3.080551175152329,1.2549462149888615,Summer,0,30,46.29,0.28,25.1,464.8,18,2062-08-28,8,3,False,18
14468,2062-08-11,Milk,3.359665616,8/25/2062,8.57518503523531,1059.1968967926919,114,915359.6888,825.8823201318306,0.0,0.0,Summer,0,14,114.86,0.72,9.72,279.0,5,2062-08-16,8,4,False,5
14469,2062-08-12,Pasta,4.843706452,8/12/2063,2.9449126821205187,1096.9490170013503,27,626589.9087,349.08606897683444,11.6683729115609,0.6004078442539403,Summer,0,365,27.14,0.19,36.92,350.7,27,2062-09-08,8,5,True,27
14470,2062-08-13,Milk,1.253842977,8/27/2062,0.8207973456808592,818.45900865669,94,293384.0565,667.3006204121891,0.0,0.5481831298364074,Summer,0,14,94.29,0.68,10.34,243.75,6,2062-08-19,8,6,True,6
14471,2062-08-14,Juice,4.768040495,9/13/2062,6.41060153352182,815.1057014698323,82,900186.6184,550.5827591704111,4.376476261549494,0.3205101990242317,Summer,1,30,82.43,0.65,10.69,352.4,3,2062-08-17,8,0,False,3
14472,2062-08-15,Apples,1.864679399,8/29/2062,1.2595030981512036,665.7188579408225,99,994024.7695,610.3082688835397,3.5923839565818545,0.9347610825586476,Summer,0,14,99.0,0.87,8.07,159.8,0,2062-08-15,8,1,False,0
14473,2062-08-16,Apples,1.162991692,8/30/2062,5.9724076573807245,751.584071307442,51,178010.705,384.07925420574844,6.683537478285194,0.0,Summer,0,14,51.86,0.52,13.5,140.0,5,2062-08-21,8,2,False,5
14474,2062-08-17,Potatoes,1.42353863,9/16/2062,7.09589023474406,529.3119188240721,63,876026.4655,186.7477269983331,6.152795385640478,0.1242366270169078,Summer,0,30,63.14,0.68,10.28,162.25,4,2062-08-21,8,3,False,4
14475,2062-08-18,Chicken,8.633864838,8/23/2062,1.305670342466874,231.31006108632585,33,451464.1279,115.4501847683834,0.5837752191699668,0.4859748282962706,Summer,0,5,33.29,0.4,17.61,468.8,14,2062-09-01,8,4,False,14
14476,2062-08-19,Onions,2.542982714,10/18/2062,4.903937400360143,421.1581657685266,67,571665.2019,337.61390937865355,4.779166073058269,0.5948452563422738,Summer,0,60,67.71,0.86,8.17,110.6,2,2062-08-21,8,5,True,2
14477,2062-08-20,Onions,0.860392551,10/19/2062,1.7733998160676112,375.70383278192077,72,923334.3782,472.149856883497,2.228257797121401,0.8177390624539513,Summer,0,60,72.71,1.05,6.68,97.2,1,2062-08-21,8,6,True,1
14478,2062-08-21,Onions,2.827107918,10/20/2062,2.419536013328327,377.1422113619609,59,976041.2762,539.7577201984615,5.585220140793117,0.0,Summer,0,60,59.86,1.01,6.92,82.8,0,2062-08-21,8,0,False,0
14479,2062-08-22,Milk,2.955277329,9/5/2062,0.2941959448843504,1417.8693278124558,127,335947.5194,879.9389313125766,0.0,0.1441108000225149,Summer,0,14,127.0,0.71,9.8,311.0,6,2062-08-28,8,1,False,6
14480,2062-08-23,Chicken,8.645518857,8/28/2062,2.1661888123467117,1103.3919266000262,55,291565.6939,211.92134695587842,1.1051053693867667,1.055917783551569,Summer,0,5,55.86,0.35,20.0,893.6,16,2062-09-08,8,2,False,16
14481,2062-08-24,Milk,2.420229314,9/7/2062,5.35880155585889,1287.8329696454916,110,172464.9027,783.1555744688408,2.700894310155748,0.0190856097448309,Summer,0,14,110.0,0.73,9.65,265.5,5,2062-08-29,8,3,False,5
14482,2062-08-25,Apples,3.078279069,9/8/2062,2.7003791414152056,935.1894838899167,63,605618.0674,438.1558591543659,7.593218713570713,0.198833395643348,Summer,0,14,63.71,0.47,14.94,190.4,6,2062-08-31,8,4,False,6
14483,2062-08-26,Chicken,7.667460725,8/31/2062,-0.17869113179625473,967.3784320568619,57,112243.9559,364.7235517504313,2.402376716626468,1.054130400704176,Summer,1,5,57.57,0.45,15.44,711.2,10,2062-09-05,8,5,True,10
14484,2062-08-27,Milk,1.381314609,9/10/2062,1.3520386129581203,854.4778265816105,66,470708.4678,573.2438524928804,1.262662037089485,0.2898752626173816,Summer,0,14,66.43,0.56,12.52,208.0,9,2062-09-05,8,6,True,9
14485,2062-08-28,Potatoes,1.503846492,9/27/2062,2.5583462103595904,818.7056161946604,67,166045.615,363.70913766235947,7.106701237497763,1.3177337272045753,Summer,0,30,67.57,0.62,11.34,191.5,4,2062-09-01,8,0,False,4
14486,2062-08-29,Juice,4.179649144,9/28/2062,0.31595396962095834,621.8078828054545,61,464703.2046,470.08657298387556,5.639646462673764,0.4166612173683814,Summer,0,30,61.57,0.62,11.35,279.6,4,2062-09-02,8,1,False,4
14487,2062-08-30,Milk,3.890476556,9/13/2062,3.907692603872127,597.8367603360982,70,135938.9703,508.0444716169469,0.4435370947156052,0.2699498383369683,Summer,0,14,70.57,0.77,9.04,159.5,5,2062-09-04,8,2,False,5
14488,2062-08-31,Milk,3.334465254,9/14/2062,3.7881927155966038,709.8585267027291,89,851695.5345,443.5380472691442,6.645574936085529,0.0,Summer,0,14,89.57,1.1,6.34,142.0,1,2062-09-01,8,3,False,1
14489,2062-09-01,Bananas,2.953230888,9/8/2062,7.697029511992605,596.2275970696894,112,288765.0945,794.0239361973858,8.962008844077236,0.3542630471431598,Fall,0,7,112.14,1.64,4.27,71.85,0,2062-09-01,9,4,False,0
14490,2062-09-02,Tomatoes,4.37060326,9/12/2062,-0.6408688480547835,358.70148556694306,43,395477.8393,327.63519940781225,3.500165466563697,0.0604412542314207,Fall,0,10,43.43,0.83,8.45,110.1,2,2062-09-04,9,5,True,2
14491,2062-09-03,Cookies,3.643810716,1/1/2063,10.6764321600375,291.5159272684296,35,883043.1969,142.8238527376443,5.709870697630159,0.1855438899826872,Fall,0,120,35.71,0.77,9.07,129.6,0,2062-09-03,9,6,True,0
14492,2062-09-04,Cheese,6.863976869,11/3/2062,6.138508814854281,547.2814880733237,57,771639.4552,395.9748869868869,6.77347215386608,1.0740061405211814,Fall,0,60,57.0,1.38,5.07,173.4,0,2062-09-04,9,0,False,0
14493,2062-09-05,Tomatoes,3.098021096,9/15/2062,0.7094954794325402,111.35631055355492,68,297134.5255,542.819220178311,3.7133947969211616,0.4039266133860623,Fall,0,10,68.0,2.05,3.41,69.6,0,2062-09-05,9,1,False,0
14494,2062-09-06,Eggs,5.293533961,10/6/2062,1.652080237354908,682.4551583072357,71,164709.4768,282.97005537270456,1.144394345671962,0.0,Fall,0,30,71.0,0.75,9.31,264.4,4,2062-09-10,9,2,False,4
14495,2062-09-07,Bread,3.734152137,9/14/2062,1.83922514466879,416.7315989857888,163,744106.3992,1181.5153800888481,0.8877564360294348,0.7137005622521494,Fall,1,7,163.86,1.94,3.6,177.0,0,2062-09-07,9,3,False,0
14496,2062-09-08,Chicken,8.594531794,9/13/2062,0.7564586715289292,532.1393932771765,105,451632.2956,613.6647357506681,3.1376796018791406,0.5969621616867392,Fall,1,5,105.14,1.72,4.06,341.6,0,2062-09-08,9,4,False,0
14497,2062-09-09,Bread,3.233872889,9/16/2062,0.3474020906685117,304.23005575557363,62,789471.9992,381.0927726752857,2.8396470508456715,0.0,Fall,0,7,62.14,1.35,5.18,96.6,1,2062-09-10,9,5,True,1
14498,2062-09-10,Eggs,4.762367536,10/10/2062,4.002173078717309,557.8998653319398,52,500765.2951,194.46789117578945,3.926527409369292,0.0,Fall,0,30,52.29,1.41,4.97,104.0,0,2062-09-10,9,6,True,0
14499,2062-09-11,Juice,3.272006572,10/11/2062,1.5834049157981909,114.82517472069861,66,411402.1717,182.33764733953183,2.582614048850374,0.9130078057597596,Fall,0,30,66.14,2.23,3.14,83.2,0,2062-09-11,9,0,False,0
14500,2062-09-12,Eggs,2.63848227,10/12/2062,8.41065286298632,513.6058573405948,57,506084.8674,687.4473749819658,1.670270345394809,0.25306492703763,Fall,0,30,57.71,0.74,9.46,218.4,3,2062-09-15,9,1,False,3
14501,2062-09-13,Apples,1.265541579,9/27/2062,9.778651581931063,440.06965810042976,112,773703.0871,751.2370155768795,5.244562682024863,0.3822812375345646,Fall,0,14,112.29,1.61,4.35,97.8,0,2062-09-13,9,2,False,0
14502,2062-09-14,Potatoes,4.385094291,10/14/2062,4.66347608666072,539.3414360831297,82,911998.2579,610.466124569994,5.776428790733824,0.231148449908486,Fall,0,30,82.57,1.53,4.57,94.25,0,2062-09-14,9,3,False,0
14503,2062-09-15,Cheese,5.61382266,11/14/2062,6.989111828468895,253.23047179629438,51,144790.4769,94.54350719834508,4.4244802310002935,0.6758795619584441,Fall,0,60,51.71,1.23,5.7,177.0,0,2062-09-15,9,4,False,0
14504,2062-09-16,Juice,3.609434184,10/16/2062,2.661039330397297,668.1961846767929,83,571700.3871,526.6091830785846,5.906738815135712,1.0997112620456646,Fall,0,30,83.14,0.7,9.93,330.4,2,2062-09-18,9,5,True,2
14505,2062-09-17,Cheese,6.782011716,11/16/2062,10.56997706068,839.2372074569608,68,129551.8862,639.5056319336708,1.550768970183915,0.0,Fall,1,60,68.29,0.64,10.88,445.8,5,2062-09-22,9,6,True,5
14506,2062-09-18,Onions,1.907686598,11/17/2062,8.076771496690519,607.4600156013839,77,521568.5905,411.745603732978,7.506340028994414,0.3551341184689041,Fall,0,60,77.86,0.81,8.67,135.0,0,2062-09-18,9,0,False,0
14507,2062-09-19,Cheese,6.945071583,11/18/2062,5.042262743793284,574.3359622078166,61,896754.5462,599.7912140346322,6.653343956162834,0.2169023979817055,Fall,1,60,61.86,0.72,9.67,358.8,4,2062-09-23,9,1,False,4
14508,2062-09-20,Juice,4.236616018,10/20/2062,0.4116384356932218,620.7778054113517,96,425431.2398,838.1538308332093,0.1160245590094604,0.2830926283395761,Fall,1,30,96.14,1.25,5.59,214.8,0,2062-09-20,9,2,False,0
14509,2062-09-21,Soda,2.490506259,3/20/2063,7.118124988003176,369.0053401425891,116,939205.379,440.93753133850333,5.384333768686559,0.629397546471631,Fall,1,180,116.14,1.84,3.8,132.3,0,2062-09-21,9,3,False,0
14510,2062-09-22,Bananas,1.656191614,9/29/2062,5.285005540183487,1232.2049071849528,139,667547.6245,966.2586731896553,2.788964440889957,0.0,Fall,0,7,139.71,0.75,9.33,195.45,2,2062-09-24,9,4,False,2
14511,2062-09-23,Yogurt,3.33222129,10/14/2062,1.6939904467038442,1051.864015511519,97,940739.8094,725.2053333089502,2.8354675948981667,0.0,Fall,0,21,97.14,0.58,11.98,407.4,7,2062-09-30,9,5,True,7
14512,2062-09-24,Pasta,3.561509284,9/24/2063,0.7176879580750705,1371.8512603466897,44,781449.9629,105.1254315661803,4.952803746954921,0.6284357132220844,Fall,0,365,44.57,0.29,23.94,373.45,16,2062-10-10,9,6,True,16
14513,2062-09-25,Milk,3.142876194,10/9/2062,0.49989229474344077,1281.2816528983103,78,193091.65,670.9751285037509,3.326148025852244,0.0,Fall,0,14,78.71,0.54,13.0,255.75,9,2062-10-04,9,0,False,9
14514,2062-09-26,Rice,3.856222803,9/26/2063,6.265019485005026,978.8204974730555,37,308036.2308,459.42761648531535,10.782942546087826,0.3814726743570517,Fall,0,365,37.29,0.28,25.34,378.0,13,2062-10-09,9,1,False,13
14515,2062-09-27,Bread,3.357941122,10/4/2062,0.8360740232444841,836.1966154594878,107,454753.4091,428.9571662331722,0.4733197349460017,0.3145151699004719,Fall,1,7,107.71,0.83,8.43,272.4,4,2062-10-01,9,2,False,4
14516,2062-09-28,Bread,3.214486695,10/5/2062,5.926937801964664,767.4625668564868,154,253096.1938,1311.6071584793924,0.8342288871436372,0.4492669255099673,Fall,1,7,154.43,1.35,5.19,240.3,1,2062-09-29,9,3,False,1
14517,2062-09-29,Cookies,3.858192126,1/27/2063,9.65897952581369,573.6442813312806,31,545420.4443,613.7725471473766,8.83239740208048,0.1408199984993456,Fall,0,120,31.0,0.34,20.87,258.8,11,2062-10-10,9,4,False,11
14518,2062-09-30,Bananas,0.570535164,10/7/2062,0.536215628621892,814.1652006511474,106,524231.3401,582.8473510654956,5.045172493265238,1.106846308061418,Fall,0,7,106.14,1.21,5.8,92.4,0,2062-09-30,9,5,True,0
14519,2062-10-01,Milk,2.149806734,10/15/2062,2.335104617268624,366.93885184830987,108,960633.2782,655.3766768254934,4.582088065480457,0.0,Fall,1,14,108.57,1.49,4.7,127.5,1,2062-10-02,10,6,True,1
14520,2062-10-02,Eggs,5.047132181,11/1/2062,4.362254347173304,576.8122712797269,53,490355.0946,436.65360847500085,3.8780767443960897,0.5845560366282918,Fall,0,30,53.29,0.93,7.54,160.8,3,2062-10-05,10,0,False,3
14521,2062-10-03,Bananas,2.929802868,10/10/2062,1.5040938319439419,296.5489905259886,72,807064.1239,149.76040811640422,2.571358091156125,0.0,Fall,0,7,72.57,1.46,4.81,52.35,0,2062-10-03,10,1,False,0
14522,2062-10-04,Bananas,1.328824854,10/11/2062,1.7558623102598125,1626.6490613994079,187,947719.4904,1039.2172253788349,6.362709365339547,0.0,Fall,1,7,187.71,0.83,8.48,238.65,0,2062-10-04,10,2,False,0
14523,2062-10-05,Bananas,2.336100866,10/12/2062,4.053600070499042,1275.1219437578873,134,889289.9479,949.1940621500623,2.8182029308724625,0.8439791337574959,Fall,0,7,134.71,0.67,10.42,210.6,3,2062-10-08,10,3,False,3
14524,2062-10-06,Soda,3.427459264,4/4/2063,6.655641844872672,1463.771213051102,102,287800.8621,732.150646108404,4.491125250901426,0.0,Fall,0,180,102.29,0.56,12.42,381.0,4,2062-10-10,10,4,False,4
14525,2062-10-07,Ice Cream,5.399522916,4/5/2063,8.516703729001803,1277.7379775737784,56,546426.9048,367.2362283819661,8.187670439434914,0.4590004948063828,Fall,1,180,56.57,0.34,20.65,700.8,16,2062-10-23,10,5,True,16
14526,2062-10-08,Juice,4.545622675,11/7/2062,4.005546206835904,1070.6066707047419,55,412965.8041,158.50380934279076,6.885795569853518,0.0,Fall,0,30,55.0,0.35,20.22,444.8,12,2062-10-20,10,6,True,12
14527,2062-10-09,Chips,2.473843192,1/7/2063,6.753462586809443,990.4109110750038,72,459872.8256,253.7312726522505,6.507957580402972,0.8203215396838761,Fall,0,90,72.14,0.48,14.65,369.95,6,2062-10-15,10,0,False,6
14528,2062-10-10,Potatoes,2.676880473,11/9/2062,1.554967164998613,1072.5351478509272,102,424726.1436,694.2126458215461,2.2623110892963174,0.173332331176145,Fall,0,30,102.86,0.73,9.58,246.25,4,2062-10-14,10,1,False,4
14529,2062-10-11,Eggs,5.009817504,11/10/2062,2.3435465066220513,921.5693896622441,44,843723.2892,289.43934795005515,4.20627086134019,0.3093023928918723,Fall,0,30,44.86,0.36,19.68,353.2,15,2062-10-26,10,2,False,15
14530,2062-10-12,Apples,2.959033617,10/26/2062,6.131213650966624,1049.6052049130888,65,506925.1496,455.69263717741876,7.044382486684299,0.0,Fall,0,14,65.57,0.55,12.8,167.8,5,2062-10-17,10,3,False,5
14531,2062-10-13,Cereal,5.067361636,4/11/2063,1.5862035528043688,810.7198483257534,60,571324.899,388.5139654172228,4.891524007757022,1.3716627644424253,Fall,1,180,60.57,0.55,12.78,387.0,6,2062-10-19,10,4,False,6
14532,2062-10-14,Bananas,1.446923909,10/21/2062,9.378229602711903,702.3881408268671,100,984202.6213,868.8776654426649,7.127120164096382,0.0,Fall,0,7,100.86,0.99,7.08,107.1,0,2062-10-14,10,5,True,0
14533,2062-10-15,Pasta,2.433278457,10/15/2063,8.51069038338156,475.3966308522199,46,153981.345,470.5218513328849,8.928352660644155,0.4533275058052366,Fall,0,365,46.86,0.53,13.1,214.9,3,2062-10-18,10,6,True,3
14534,2062-10-16,Eggs,3.003400768,11/15/2062,7.160505961791713,631.4802254342476,71,539161.8758,349.8710482692626,3.5677891632929883,0.8302552799259355,Fall,0,30,71.86,0.89,7.9,227.2,1,2062-10-17,10,0,False,1
14535,2062-10-17,Cereal,4.945140659,4/15/2063,2.5821360873328136,836.9935935321414,40,796655.5363,420.2105313337079,6.308298174032841,1.3830724308146722,Fall,0,180,40.71,0.57,12.21,248.5,3,2062-10-20,10,1,False,3
14536,2062-10-18,Apples,1.870090246,11/1/2062,3.679854850286749,195.19297974308182,98,236045.7624,528.083681719617,0.0,0.0579097852304242,Fall,1,14,98.29,1.51,4.65,91.4,0,2062-10-18,10,2,False,0
14537,2062-10-19,Juice,6.11100141,11/18/2062,8.263408067463608,199.22084932532854,84,650378.4352,660.1291504478324,8.374926930362665,0.0,Fall,0,30,84.0,1.64,4.27,143.6,0,2062-10-19,10,3,False,0
14538,2062-10-20,Potatoes,4.457015574,11/19/2062,3.5909360116324276,414.25765867589666,61,315518.3016,455.23437985722717,9.07206267872134,1.361718345510371,Fall,0,30,61.57,1.57,4.47,68.75,0,2062-10-20,10,4,False,0
14539,2062-10-21,Soda,2.552232975,4/19/2063,7.275059824356677,785.6144027325353,77,880663.7019,506.3062439900392,6.056091227310366,0.8355334645552215,Fall,0,180,77.29,0.72,9.77,226.5,0,2062-10-21,10,5,True,0
14540,2062-10-22,Bread,0.335929242,10/29/2062,0.307178350405547,910.1026536824836,166,394389.6989,1078.0209876028957,0.6492116751568033,0.0,Fall,1,7,166.29,1.72,4.08,203.4,0,2062-10-22,10,6,True,0
14541,2062-10-23,Chips,3.556094812,1/21/2063,6.460671531494042,543.8449738766707,65,396156.5352,562.8378032392671,6.462202976049698,0.2755983454468885,Fall,0,90,65.43,0.89,7.83,179.2,0,2062-10-23,10,0,False,0
14542,2062-10-24,Cereal,5.04852083,4/22/2063,3.0973026043669067,305.1812414646886,54,638374.4907,379.9174135502116,4.122025086137467,0.3781647161335174,Fall,0,180,54.43,0.85,8.21,223.5,0,2062-10-24,10,1,False,0
14543,2062-10-25,Bananas,1.429001253,11/1/2062,1.0388945162362437,1574.9215305501832,200,265206.6173,1380.8804092299483,1.429317939239838,0.4406247217780358,Fall,1,7,200.71,0.78,8.96,269.7,2,2062-10-27,10,2,False,2
14544,2062-10-26,Bananas,1.778540846,11/2/2062,6.582790400971852,1711.5794384050837,142,356399.775,1040.9351372683097,4.303777022432564,0.7595217896083698,Fall,0,7,142.43,0.62,11.22,239.7,3,2062-10-29,10,3,False,3
14545,2062-10-27,Yogurt,3.162047759,11/17/2062,4.022991380369781,1590.583324133903,56,474968.6651,620.9867526846131,2.54421154736593,0.1114324595503889,Fall,0,21,56.71,0.27,25.67,509.6,20,2062-11-16,10,4,False,20
14546,2062-10-28,Soda,1.372585587,4/26/2063,4.1422296390304165,1442.6842066144413,171,418274.0768,1170.505090468178,7.68875721314734,0.0,Fall,1,180,171.0,0.86,8.19,420.0,0,2062-10-28,10,5,True,0
14547,2062-10-29,Yogurt,3.548668006,11/19/2062,1.5201764216002716,1102.6228062550008,94,572389.4962,780.7579615870898,4.631059112001385,1.048577151484429,Fall,0,21,94.14,0.54,13.05,430.15,7,2062-11-05,10,6,True,7
14548,2062-10-30,Eggs,3.791151848,11/29/2062,7.761589295530862,1017.1700417711745,63,639676.1297,394.351811877392,2.879474080854513,0.6020849753565924,Fall,0,30,63.71,0.39,17.81,454.0,12,2062-11-11,10,0,False,12
14549,2062-10-31,Beef,11.67801442,11/7/2062,1.5660574588320673,1106.9793641191336,38,610000.7084,364.24620723144835,2.544531998527054,1.094892988086654,Fall,0,7,38.43,0.25,27.9,1286.4,22,2062-11-22,10,1,False,22
14550,2062-11-01,Bread,1.783611009,11/8/2062,1.5559927043980541,1175.1097924316432,74,688751.4808,491.12551619413284,5.461195019268935,0.0,Fall,0,7,74.0,0.5,13.97,310.2,10,2062-11-11,11,2,False,10
14551,2062-11-02,Milk,1.317422513,11/16/2062,0.18206270957351778,1196.6626949363826,96,376974.5649,636.4217283195346,1.708263466520552,0.2406373209118458,Fall,0,14,96.86,0.71,9.91,240.0,6,2062-11-08,11,3,False,6
14552,2062-11-03,Juice,4.814857231,12/3/2062,7.43123030925597,872.4096180404748,94,213783.6044,616.884447293401,1.9295797839659257,0.2920425511286239,Fall,1,30,94.0,0.76,9.19,345.6,3,2062-11-06,11,4,False,3
14553,2062-11-04,Milk,0.968532845,11/18/2062,2.6491913233344615,781.3835640285708,123,784726.7873,835.1212301647142,4.399985727513167,0.0793108634983822,Fall,1,14,123.57,1.12,6.23,192.5,1,2062-11-05,11,5,True,1
14554,2062-11-05,Rice,4.94585958,11/5/2063,4.718326684472828,854.5630961119836,37,865702.3444,188.22588487765628,8.028295612348986,0.4635525644997656,Fall,0,365,37.43,0.4,17.29,258.8,9,2062-11-14,11,6,True,9
14555,2062-11-06,Eggs,2.435533397,12/6/2062,0.4923072298199085,839.4326713469478,63,331305.609,419.90819929733146,0.0,0.4293512465739409,Fall,0,30,63.14,0.72,9.66,244.0,5,2062-11-11,11,0,False,5
14556,2062-11-07,Bread,2.561696432,11/14/2062,0.5006105503313265,548.6548970852746,68,466382.7605,532.1409332186072,1.7069585843888735,0.0,Fall,0,7,68.0,0.87,8.04,164.1,4,2062-11-11,11,1,False,4
14557,2062-11-08,Milk,2.224590307,11/22/2062,3.158718979058448,374.33241826139374,107,548712.2953,676.3659549226486,0.8503203558634971,0.0,Fall,0,14,107.86,1.58,4.44,119.75,0,2062-11-08,11,2,False,0
14558,2062-11-09,Apples,1.959986202,11/23/2062,2.473839075976259,496.8648026295013,112,579994.1585,970.7334000828291,4.546778298023994,0.450656037356956,Fall,0,14,112.0,2.11,3.32,74.4,0,2062-11-09,11,3,False,0
14559,2062-11-10,Bread,0.133127647,11/17/2062,2.1890296634451523,184.68100548829537,71,693541.154,512.7309279453456,1.7419132505757804,0.2347994771373901,Fall,0,7,71.71,1.93,3.63,78.0,0,2062-11-10,11,4,False,0
14560,2062-11-11,Cereal,4.288498506,5/10/2063,8.079937818031285,711.5243959005325,91,137442.91,801.8945809208815,4.790029199402545,0.4915846735892192,Fall,1,180,91.86,0.77,9.06,416.0,0,2062-11-11,11,5,True,0
14561,2062-11-12,Bananas,2.054762161,11/19/2062,2.3212111260775763,688.3743446386477,100,749329.3745,629.5318217967244,4.756505081457329,0.0,Fall,0,7,100.86,0.95,7.35,111.15,0,2062-11-12,11,6,True,0
14562,2062-11-13,Cereal,6.513153869,5/12/2063,2.3709623807893574,778.5586093014856,44,155773.9063,379.15639678049627,2.7411823523735075,1.3745088304936484,Fall,0,180,44.43,0.49,14.43,320.5,6,2062-11-19,11,0,False,6
14563,2062-11-14,Potatoes,2.30596132,12/14/2062,3.25146767494393,491.3207877049305,95,521459.7109,656.696930396518,2.2693167849492664,0.4159206144631443,Fall,0,30,95.14,1.12,6.27,149.25,0,2062-11-14,11,1,False,0
14564,2062-11-15,Tomatoes,3.748223143,11/25/2062,4.258741595884761,313.06514985586614,73,844904.022,352.0607535974581,1.2241235319329218,0.018832486087259,Fall,0,10,73.86,1.03,6.8,150.6,1,2062-11-16,11,2,False,1
14565,2062-11-16,Chips,4.11452543,2/14/2063,5.577033919026419,295.66955344911287,55,506093.782,317.5191172970622,3.2852863792033484,0.3692475897376256,Fall,0,90,55.0,0.9,7.8,150.15,0,2062-11-16,11,3,False,0
14566,2062-11-17,Juice,4.387131255,12/17/2062,5.354145713759729,627.0961657472823,84,234180.7739,894.3156016777575,3.879083238640213,0.2844164948689087,Fall,0,30,84.0,1.57,4.45,149.6,0,2062-11-17,11,4,False,0
14567,2062-11-18,Beef,11.8486167,11/25/2062,0.27740321859852235,414.966610108637,37,986530.4605,264.3320914020118,4.373589735335406,0.8036984906492555,Fall,0,7,37.71,0.91,7.69,348.0,1,2062-11-19,11,5,True,1
14568,2062-11-19,Bread,1.941359885,11/26/2062,2.173856050621336,205.99532085150867,61,900356.9159,679.4131135360271,3.671965792422462,0.238201914621512,Fall,0,7,61.0,1.69,4.15,75.9,0,2062-11-19,11,6,True,0
14569,2062-11-20,Chips,2.270789229,2/18/2063,3.6331404101611353,700.298910270551,67,794182.2699,606.7287125784112,5.013979871374468,0.0,Fall,1,90,67.29,0.71,9.85,232.05,3,2062-11-23,11,0,False,3
14570,2062-11-21,Pasta,3.958555979,11/21/2063,2.6723344499322472,723.7547916199956,32,470360.4426,131.51556192514278,9.87611972496506,1.4745693450086583,Fall,0,365,32.29,0.38,18.46,208.6,7,2062-11-28,11,1,False,7
14571,2062-11-22,Cheese,6.538924327,1/21/2063,9.206175393690764,846.8140331195382,61,265461.1542,303.579142617911,5.063127483920411,1.114376310443991,Fall,1,60,61.29,0.76,9.2,338.4,1,2062-11-23,11,2,False,1
14572,2062-11-23,Tomatoes,3.298725029,12/3/2062,2.620750771126329,590.9505259574723,60,947270.0633,329.63021264667196,4.965390375979808,0.0,Fall,0,10,60.57,0.84,8.3,150.9,2,2062-11-25,11,3,False,2
14573,2062-11-24,Milk,2.018904504,12/8/2062,3.5460648565371127,415.535298204915,85,579116.0139,728.2900384005587,2.119196413968425,0.0582753199046112,Fall,0,14,85.57,1.35,5.18,110.75,0,2062-11-24,11,4,False,0
14574,2062-11-25,Soda,3.700360187,5/24/2063,2.726407267274415,1535.0752163786126,169,867119.9143,1222.6588751620272,7.549232648927601,0.0,Fall,1,180,169.43,0.77,9.11,463.2,1,2062-11-26,11,5,True,1
14575,2062-11-26,Apples,2.564315403,12/10/2062,0.6578418284191281,1378.4740534487246,91,407885.5052,920.3183878253776,3.525206978497136,0.0272578040080118,Fall,0,14,91.71,0.47,14.99,275.0,8,2062-12-04,11,6,True,8
14576,2062-11-27,Chips,5.142078845,2/25/2063,5.223884727544552,1279.7873967941778,109,401759.4854,743.5602413126239,4.262751565748042,0.0198629688931517,Fall,1,90,109.29,0.6,11.75,449.4,5,2062-12-02,11,0,False,5
14577,2062-11-28,Eggs,2.769193307,12/28/2062,5.471284627515937,1229.5112155761688,83,986986.4326,587.7864643822202,1.8089405847181768,0.0,Fall,0,30,83.0,0.49,14.16,470.0,7,2062-12-05,11,1,False,7
14578,2062-11-29,Potatoes,2.559668216,12/29/2062,6.569163024285708,963.5983126435507,59,569649.7436,343.1224089734918,9.796359325633412,0.8364438219696254,Fall,0,30,59.0,0.38,18.51,273.0,10,2062-12-09,11,2,False,10
14579,2062-11-30,Yogurt,3.529567601,12/21/2062,1.6802871657177567,1234.8882262887814,55,226625.8815,473.5897232748452,3.472075901715036,0.0,Fall,0,21,55.29,0.37,18.68,361.55,13,2062-12-13,11,3,False,13
14580,2062-12-01,Juice,4.235702391,12/31/2062,5.428212033618006,1003.8613100250857,101,297707.2102,564.4911819050408,3.937650394109743,0.4909532255920482,Winter,0,30,101.57,0.73,9.63,391.2,2,2062-12-03,12,4,False,2
14581,2062-12-02,Bananas,1.048337765,12/9/2062,6.006196854023473,890.2020345410392,237,533749.8515,1723.6402286816951,1.850112630692832,0.246806785720345,Winter,1,7,237.57,1.9,3.69,131.55,0,2062-12-02,12,5,True,0
14582,2062-12-03,Chips,3.498072765,3/3/2063,2.259372179717665,691.3357686340876,85,138223.8194,641.8752742754428,2.8623957477609534,0.453346610188259,Winter,0,90,85.86,0.94,7.45,224.0,0,2062-12-03,12,6,True,0
14583,2062-12-04,Milk,1.932718629,12/18/2062,1.7976955981218954,544.411620882695,169,516280.5868,1256.9972031239029,0.0,0.8852100878989067,Winter,0,14,169.86,2.14,3.27,138.75,0,2062-12-04,12,0,False,0
14584,2062-12-05,Bread,1.400648042,12/12/2062,3.295098641280274,1138.8540654939534,140,477046.7579,835.6501509400886,0.0,0.0,Winter,0,7,140.0,0.72,9.76,409.8,6,2062-12-11,12,1,False,6
